order_id;order_date;ship_date;ship_mode;customer_id
CA-2016-166485;20.02.2016;27.02.2016;Standard Class;AH-10210
CA-2017-136448;16.09.2017;18.09.2017;First Class;AS-10090
CA-2017-114258;05.11.2017;10.11.2017;Second Class;EM-13825
CA-2015-152611;20.02.2015;23.02.2015;Second Class;KA-16525
CA-2016-165470;25.11.2016;30.11.2016;Standard Class;HJ-14875
CA-2017-128699;03.12.2017;05.12.2017;Second Class;ND-18370
US-2015-147242;10.09.2015;14.09.2015;Standard Class;EH-13765
CA-2016-146143;14.12.2016;19.12.2016;Standard Class;MC-17845
CA-2015-100888;06.04.2015;10.04.2015;Standard Class;MH-17455
US-2016-150035;01.12.2016;05.12.2016;Standard Class;CL-11890
CA-2017-122644;12.11.2017;17.11.2017;Standard Class;SF-20965
CA-2017-111815;03.03.2017;10.03.2017;Standard Class;EP-13915
CA-2016-144911;27.11.2016;30.11.2016;First Class;RW-19630
CA-2014-143385;31.08.2014;05.09.2014;Standard Class;SJ-20500
CA-2016-131289;08.12.2016;14.12.2016;Standard Class;SP-20620
CA-2014-124023;07.04.2014;10.04.2014;First Class;PJ-19015
CA-2014-124688;27.08.2014;29.08.2014;First Class;CC-12610
CA-2016-151169;21.10.2016;26.10.2016;Standard Class;MY-18295
US-2016-134761;30.11.2016;30.11.2016;Same Day;DB-13210
CA-2017-120705;05.09.2017;11.09.2017;Standard Class;MG-17875
CA-2015-157322;02.07.2015;06.07.2015;Standard Class;RH-19600
CA-2017-142034;24.09.2017;28.09.2017;Standard Class;KB-16240
CA-2016-107328;08.08.2016;15.08.2016;Standard Class;CA-12055
CA-2016-108616;29.09.2016;03.10.2016;Standard Class;JK-15730
CA-2017-125115;10.04.2017;10.04.2017;Same Day;RD-19930
CA-2016-150945;18.12.2016;20.12.2016;Second Class;JK-16120
CA-2014-166863;20.06.2014;24.06.2014;Standard Class;SC-20020
CA-2017-140326;04.09.2017;06.09.2017;First Class;HW-14935
CA-2016-168536;20.12.2016;24.12.2016;Standard Class;SC-20800
US-2016-113649;09.08.2016;12.08.2016;First Class;HA-14920
CA-2015-124975;22.06.2015;25.06.2015;First Class;MG-17875
CA-2015-168767;10.04.2015;15.04.2015;Standard Class;DM-12955
CA-2016-114482;21.11.2016;25.11.2016;Second Class;DM-13345
CA-2016-137673;05.09.2016;10.09.2016;Standard Class;ML-17395
CA-2016-132731;24.11.2016;28.11.2016;Standard Class;GA-14515
CA-2017-148922;10.12.2017;15.12.2017;Second Class;SU-20665
CA-2016-130680;24.06.2016;29.06.2016;Standard Class;BD-11320
CA-2015-141145;17.09.2015;23.09.2015;Standard Class;DB-13405
US-2016-152835;19.05.2016;23.05.2016;Standard Class;RP-19855
CA-2016-155565;28.05.2016;28.05.2016;Same Day;EH-13765
CA-2014-110849;18.04.2014;23.04.2014;Standard Class;JL-15835
CA-2016-145842;17.06.2016;20.06.2016;Second Class;FM-14380
CA-2014-158771;09.05.2014;09.05.2014;Same Day;SB-20290
CA-2016-157511;18.09.2016;20.09.2016;First Class;SV-20365
CA-2017-121216;23.12.2017;25.12.2017;Second Class;MM-17920
CA-2017-155292;30.10.2017;01.11.2017;First Class;RD-19810
CA-2016-152555;29.03.2016;02.04.2016;Second Class;ME-17320
CA-2017-107832;23.11.2017;26.11.2017;Second Class;FH-14275
CA-2014-120838;23.03.2014;26.03.2014;Second Class;PO-18865
CA-2017-118542;01.12.2017;05.12.2017;Standard Class;CC-12550
CA-2017-152737;07.11.2017;12.11.2017;Standard Class;TS-21505
CA-2017-109757;04.09.2017;09.09.2017;Second Class;MD-17350
CA-2016-130029;03.07.2016;06.07.2016;First Class;GT-14755
CA-2017-103877;07.09.2017;14.09.2017;Standard Class;RD-19660
CA-2016-137176;09.09.2016;14.09.2016;Second Class;DB-12910
CA-2017-168109;03.07.2017;03.07.2017;Same Day;JK-15640
US-2017-126081;29.06.2017;04.07.2017;Standard Class;FC-14335
CA-2017-117023;07.08.2017;12.08.2017;Standard Class;JW-15955
CA-2015-143532;19.03.2015;24.03.2015;Standard Class;DC-12850
CA-2016-103163;07.06.2016;11.06.2016;Standard Class;FM-14290
CA-2016-104157;25.07.2016;29.07.2016;Standard Class;MT-17815
CA-2017-117807;01.10.2017;07.10.2017;Standard Class;DK-13090
CA-2015-121650;10.12.2015;16.12.2015;Standard Class;KD-16495
CA-2017-161823;03.09.2017;08.09.2017;Standard Class;AG-10300
CA-2017-121839;24.09.2017;28.09.2017;Standard Class;MH-18115
CA-2017-158729;19.12.2017;21.12.2017;First Class;AC-10450
CA-2017-146535;24.11.2017;30.11.2017;Standard Class;FM-14290
CA-2014-154186;13.12.2014;15.12.2014;Second Class;RA-19285
CA-2016-108434;05.12.2016;07.12.2016;Second Class;JG-15160
CA-2016-164154;11.09.2016;17.09.2016;Standard Class;NZ-18565
CA-2017-148012;09.12.2017;15.12.2017;Standard Class;KM-16225
CA-2014-102869;09.09.2014;14.09.2014;Second Class;LC-17140
CA-2017-138310;26.06.2017;30.06.2017;Standard Class;NP-18700
CA-2014-159835;17.11.2014;24.11.2014;Standard Class;RB-19330
CA-2017-112956;21.08.2017;27.08.2017;Standard Class;TH-21550
CA-2016-119683;12.03.2016;16.03.2016;Second Class;CK-12595
CA-2014-163559;23.09.2014;28.09.2014;Second Class;ST-20530
CA-2014-140228;28.04.2014;03.05.2014;Standard Class;GB-14530
US-2016-131674;29.11.2016;01.12.2016;Second Class;NC-18535
CA-2015-110093;03.12.2015;08.12.2015;Standard Class;AB-10255
CA-2017-112529;19.11.2017;21.11.2017;First Class;SC-20770
CA-2016-154536;05.09.2016;09.09.2016;Standard Class;JC-15340
CA-2017-141929;04.09.2017;08.09.2017;Standard Class;RA-19285
CA-2016-109743;22.09.2016;29.09.2016;Standard Class;SH-19975
CA-2014-159184;14.09.2014;19.09.2014;Standard Class;JC-15775
CA-2017-113530;19.05.2017;21.05.2017;Second Class;BC-11125
CA-2014-169726;09.08.2014;13.08.2014;Standard Class;JH-15985
CA-2017-155957;26.11.2017;30.11.2017;Standard Class;CC-12610
CA-2017-132178;03.05.2017;08.05.2017;Second Class;DB-12970
CA-2016-145177;10.11.2016;14.11.2016;Standard Class;PP-18955
CA-2014-156594;20.12.2014;23.12.2014;Second Class;MC-17845
CA-2014-146528;25.07.2014;27.07.2014;Second Class;VF-21715
CA-2015-168459;22.11.2015;27.11.2015;Standard Class;MC-17275
CA-2017-109960;09.12.2017;11.12.2017;Second Class;DB-13210
CA-2017-133004;31.08.2017;05.09.2017;Standard Class;AJ-10945
CA-2017-168102;24.04.2017;30.04.2017;Standard Class;CP-12340
CA-2017-158036;08.09.2017;14.09.2017;Standard Class;DB-13555
CA-2015-128083;12.03.2015;17.03.2015;Standard Class;EB-13750
CA-2016-161676;18.07.2016;23.07.2016;Standard Class;JP-15460
CA-2016-155005;13.06.2016;15.06.2016;Second Class;SC-20050
US-2017-129777;03.07.2017;09.07.2017;Standard Class;FM-14290
CA-2014-129364;08.12.2014;13.12.2014;Standard Class;TB-21250
CA-2016-104969;08.04.2016;14.04.2016;Standard Class;EH-14125
CA-2017-154109;06.11.2017;11.11.2017;Standard Class;ML-17410
CA-2015-156440;05.12.2015;09.12.2015;Standard Class;MH-17620
CA-2015-132626;09.07.2015;14.07.2015;Standard Class;BT-11680
CA-2016-102792;13.12.2016;19.12.2016;Standard Class;JC-15340
CA-2016-108567;20.05.2016;24.05.2016;Standard Class;DB-13210
CA-2017-140760;02.06.2017;05.06.2017;Second Class;DO-13435
US-2015-131359;30.10.2015;02.11.2015;Second Class;FA-14230
CA-2016-142097;15.10.2016;20.10.2016;Standard Class;QJ-19255
CA-2015-151680;19.11.2015;21.11.2015;Second Class;TC-21475
CA-2014-140039;13.09.2014;17.09.2014;Standard Class;ON-18715
CA-2017-160416;13.11.2017;18.11.2017;Second Class;AD-10180
CA-2017-169411;24.12.2017;29.12.2017;Standard Class;AC-10615
CA-2016-126543;09.01.2016;13.01.2016;Second Class;MF-17665
CA-2015-104941;13.06.2015;19.06.2015;Standard Class;DH-13075
CA-2017-160087;18.03.2017;22.03.2017;Standard Class;EN-13780
CA-2014-120544;23.11.2014;27.11.2014;Standard Class;SS-20140
CA-2017-113670;15.10.2017;17.10.2017;First Class;RS-19765
CA-2017-166198;21.04.2017;24.04.2017;First Class;JW-15955
CA-2014-135608;08.12.2014;10.12.2014;Second Class;JK-15625
CA-2017-144568;29.05.2017;02.06.2017;Standard Class;JO-15550
CA-2016-142370;19.09.2016;23.09.2016;Standard Class;TP-21130
CA-2016-105900;17.09.2016;23.09.2016;Standard Class;BS-11590
CA-2016-151155;20.12.2016;24.12.2016;Standard Class;AB-10255
CA-2017-144036;22.11.2017;26.11.2017;Standard Class;FO-14305
US-2014-169789;30.12.2014;04.01.2015;Standard Class;MF-17665
CA-2017-127264;03.04.2017;05.04.2017;First Class;SA-20830
CA-2016-151512;26.12.2016;02.01.2017;Standard Class;SH-19975
CA-2016-165169;05.06.2016;11.06.2016;Standard Class;JL-15235
CA-2015-109575;18.09.2015;23.09.2015;Standard Class;KH-16630
CA-2017-168193;06.03.2017;11.03.2017;Second Class;RM-19750
CA-2016-115476;17.03.2016;17.03.2016;Same Day;VM-21835
CA-2016-133340;09.12.2016;13.12.2016;Standard Class;LH-17155
CA-2016-137848;15.01.2016;21.01.2016;Standard Class;WB-21850
CA-2014-113047;24.10.2014;24.10.2014;Same Day;AP-10915
CA-2016-149979;23.09.2016;28.09.2016;Second Class;RA-19915
CA-2017-161956;27.08.2017;29.08.2017;Second Class;DR-12880
CA-2016-116799;03.03.2016;06.03.2016;First Class;JG-15310
CA-2016-111283;29.02.2016;04.03.2016;Standard Class;LC-16870
CA-2015-167745;18.09.2015;23.09.2015;Standard Class;GB-14530
CA-2017-104577;12.05.2017;17.05.2017;Standard Class;CK-12205
CA-2016-156251;13.08.2016;18.08.2016;Second Class;TS-21160
CA-2017-125878;25.02.2017;02.03.2017;Standard Class;MH-18025
CA-2016-163153;21.03.2016;25.03.2016;Standard Class;DM-12955
CA-2015-103205;08.12.2015;10.12.2015;Second Class;JJ-15760
CA-2014-153913;16.12.2014;20.12.2014;Second Class;KB-16585
CA-2016-155530;17.12.2016;21.12.2016;Standard Class;CM-12160
US-2016-101196;12.05.2016;17.05.2016;Standard Class;FM-14215
CA-2014-115357;06.08.2014;11.08.2014;Second Class;RF-19735
US-2014-102715;11.04.2014;13.04.2014;Second Class;JK-15370
CA-2015-107937;03.05.2015;08.05.2015;Standard Class;JB-16045
US-2017-148768;30.11.2017;02.12.2017;Second Class;PN-18775
CA-2017-118521;16.02.2017;20.02.2017;Standard Class;LF-17185
CA-2014-149643;16.11.2014;20.11.2014;Standard Class;RH-19510
CA-2015-135314;09.07.2015;14.07.2015;Second Class;MC-17575
CA-2017-165204;13.11.2017;16.11.2017;Second Class;MN-17935
CA-2017-125752;31.07.2017;04.08.2017;Standard Class;EH-14125
CA-2017-112487;26.12.2017;30.12.2017;Standard Class;TC-21535
CA-2016-144218;31.10.2016;04.11.2016;Standard Class;JD-15895
CA-2016-169971;04.09.2016;09.09.2016;Standard Class;IL-15100
US-2016-133508;17.04.2016;21.04.2016;Standard Class;SW-20350
CA-2014-107139;05.07.2014;11.07.2014;Standard Class;DP-13390
CA-2015-111325;27.02.2015;28.02.2015;First Class;BT-11395
CA-2015-163762;27.11.2015;01.12.2015;Standard Class;JE-15475
US-2014-117163;27.01.2014;02.02.2014;Standard Class;EJ-13720
CA-2017-121314;23.09.2017;26.09.2017;First Class;BE-11410
CA-2017-147760;04.11.2017;05.11.2017;First Class;KL-16555
CA-2016-156503;14.10.2016;20.10.2016;Standard Class;NC-18415
CA-2015-113628;12.11.2015;19.11.2015;Standard Class;AH-10690
CA-2017-147753;05.03.2017;05.03.2017;Same Day;PK-19075
CA-2015-103961;05.11.2015;09.11.2015;Standard Class;NG-18430
CA-2016-152471;08.07.2016;08.07.2016;Same Day;ZD-21925
CA-2015-102582;15.09.2015;19.09.2015;Standard Class;NW-18400
CA-2017-141873;09.10.2017;14.10.2017;Standard Class;HG-14845
CA-2015-140984;14.09.2015;18.09.2015;Standard Class;CC-12685
CA-2014-132801;07.10.2014;12.10.2014;Standard Class;JG-15805
CA-2017-141733;07.05.2017;11.05.2017;Standard Class;RW-19540
US-2015-111927;14.11.2015;19.11.2015;Standard Class;LS-17230
CA-2014-105984;24.11.2014;24.11.2014;Same Day;MY-18295
CA-2014-100363;08.04.2014;15.04.2014;Standard Class;JM-15655
CA-2014-126760;26.07.2014;02.08.2014;Standard Class;KM-16720
US-2014-109162;08.06.2014;12.06.2014;Standard Class;KE-16420
CA-2014-101931;28.10.2014;31.10.2014;First Class;TS-21370
CA-2017-129000;25.11.2017;27.11.2017;Second Class;SZ-20035
CA-2017-161053;22.09.2017;23.09.2017;First Class;JE-15745
CA-2015-142377;04.12.2015;09.12.2015;Standard Class;MS-17980
CA-2015-127593;21.09.2015;21.09.2015;Same Day;DH-13675
CA-2017-130526;26.11.2017;29.11.2017;First Class;GT-14755
US-2017-131849;06.06.2017;10.06.2017;Standard Class;GH-14410
US-2017-105389;23.10.2017;28.10.2017;Second Class;DM-13015
CA-2014-140816;20.12.2014;20.12.2014;Same Day;TC-21295
CA-2017-154039;17.02.2017;22.02.2017;Standard Class;JK-16120
CA-2014-135755;03.05.2014;10.05.2014;Standard Class;NC-18415
CA-2017-123246;17.10.2017;19.10.2017;Second Class;AJ-10960
CA-2015-157133;28.11.2015;03.12.2015;Standard Class;LC-16885
CA-2014-124709;27.07.2014;29.07.2014;Second Class;GW-14605
CA-2017-146360;23.04.2017;25.04.2017;Second Class;SC-20305
CA-2015-132486;23.10.2015;27.10.2015;Second Class;JF-15355
CA-2016-136231;05.09.2016;07.09.2016;Second Class;DM-13015
CA-2016-140641;28.10.2016;02.11.2016;Standard Class;EP-13915
CA-2014-151001;05.04.2014;07.04.2014;First Class;JG-15805
CA-2015-129896;15.06.2015;20.06.2015;Standard Class;PF-19120
CA-2014-152849;05.07.2014;12.07.2014;Standard Class;DW-13195
US-2017-127341;29.01.2017;02.02.2017;Standard Class;CK-12595
CA-2016-167759;03.03.2016;08.03.2016;Second Class;CC-12670
CA-2014-100895;02.06.2014;06.06.2014;Standard Class;SV-20785
US-2016-163881;24.11.2016;30.11.2016;Standard Class;SP-20860
US-2016-144547;10.11.2016;14.11.2016;Standard Class;MS-17770
US-2014-112200;22.11.2014;28.11.2014;Standard Class;TC-21475
CA-2017-110212;01.05.2017;05.05.2017;Standard Class;SJ-20125
CA-2017-134285;07.12.2017;12.12.2017;Standard Class;DS-13180
CA-2017-102267;30.11.2017;04.12.2017;Standard Class;SC-20800
CA-2017-157980;07.12.2017;09.12.2017;First Class;SH-20395
CA-2015-121097;03.01.2015;08.01.2015;Standard Class;SF-20965
CA-2015-151043;14.11.2015;20.11.2015;Standard Class;MG-17680
US-2015-119312;02.10.2015;07.10.2015;Second Class;CS-12400
CA-2015-167010;05.04.2015;10.04.2015;Standard Class;VT-21700
CA-2017-126788;05.06.2017;06.06.2017;First Class;AB-10105
CA-2017-148068;18.09.2017;25.09.2017;Standard Class;MM-18280
US-2017-142573;18.07.2017;23.07.2017;Standard Class;ML-17410
US-2015-148817;01.12.2015;07.12.2015;Standard Class;KD-16495
CA-2016-110044;28.06.2016;02.07.2016;Second Class;RF-19735
CA-2017-146920;28.08.2017;01.09.2017;Standard Class;SC-20305
CA-2014-103940;17.09.2014;21.09.2014;Standard Class;BN-11515
CA-2016-162082;14.03.2016;17.03.2016;First Class;JS-15880
CA-2016-132094;26.08.2016;02.09.2016;Standard Class;VG-21805
CA-2017-123001;02.09.2017;08.09.2017;Standard Class;AW-10840
CA-2015-118955;16.06.2015;20.06.2015;Standard Class;LS-17230
US-2016-143448;10.12.2016;10.12.2016;Same Day;MH-17455
CA-2017-117863;18.05.2017;23.05.2017;Standard Class;TS-21340
CA-2017-160458;27.05.2017;29.05.2017;Second Class;EH-13945
US-2016-142685;23.06.2016;30.06.2016;Standard Class;MG-17695
CA-2016-133144;16.05.2016;21.05.2016;Second Class;DO-13435
CA-2017-167871;18.11.2017;23.11.2017;Standard Class;AF-10870
CA-2016-119963;18.11.2016;22.11.2016;Standard Class;SN-20710
CA-2014-121167;28.11.2014;30.11.2014;Second Class;MO-17500
US-2016-151862;01.03.2016;08.03.2016;Standard Class;ON-18715
CA-2017-152961;15.01.2017;19.01.2017;Standard Class;SC-20095
CA-2014-133228;04.04.2014;09.04.2014;Standard Class;MS-17710
CA-2016-114951;26.06.2016;03.07.2016;Standard Class;DN-13690
CA-2016-156573;29.05.2016;02.06.2016;Standard Class;RB-19360
CA-2015-113901;19.10.2015;24.10.2015;Standard Class;NH-18610
CA-2017-134838;19.02.2017;20.02.2017;First Class;ED-13885
CA-2016-120257;22.09.2016;28.09.2016;Standard Class;PW-19240
CA-2014-164910;12.11.2014;17.11.2014;Second Class;DM-13345
CA-2016-149902;01.04.2016;06.04.2016;Standard Class;DW-13540
CA-2016-146010;20.05.2016;23.05.2016;First Class;EH-14125
US-2015-163685;01.06.2015;05.06.2015;Standard Class;KE-16420
CA-2014-135090;22.11.2014;26.11.2014;Standard Class;SP-20920
CA-2015-132374;22.02.2015;24.02.2015;Second Class;PS-19045
CA-2016-167556;29.03.2016;02.04.2016;Standard Class;JM-15250
US-2016-116400;22.10.2016;24.10.2016;First Class;EB-13930
CA-2017-101308;02.10.2017;07.10.2017;Standard Class;FG-14260
CA-2014-114517;23.12.2014;27.12.2014;Standard Class;TH-21235
CA-2017-119564;15.12.2017;20.12.2017;Standard Class;PL-18925
CA-2016-135265;07.07.2016;09.07.2016;Second Class;CC-12370
CA-2016-108735;17.04.2016;21.04.2016;Standard Class;JM-15535
CA-2017-112333;08.04.2017;14.04.2017;Standard Class;KF-16285
US-2016-159415;17.04.2016;22.04.2016;Standard Class;CS-12175
CA-2014-122588;25.11.2014;27.11.2014;Second Class;AR-10540
CA-2014-137589;03.11.2014;08.11.2014;Standard Class;MS-17770
CA-2015-161998;01.05.2015;05.05.2015;Standard Class;DB-13120
CA-2015-105627;08.03.2015;12.03.2015;Standard Class;DK-12895
US-2015-149629;17.07.2015;20.07.2015;Second Class;MP-17965
CA-2014-116834;11.10.2014;16.10.2014;Standard Class;Dp-13240
CA-2016-145730;03.03.2016;08.03.2016;Standard Class;CC-12220
US-2015-168732;10.12.2015;16.12.2015;Standard Class;KM-16660
CA-2015-107468;18.12.2015;22.12.2015;Standard Class;MK-17905
CA-2017-144463;01.01.2017;05.01.2017;Standard Class;SC-20725
CA-2017-100811;21.11.2017;24.11.2017;First Class;CC-12475
CA-2015-153612;22.12.2015;27.12.2015;Standard Class;BT-11305
CA-2015-165624;23.08.2015;28.08.2015;Standard Class;FH-14350
CA-2014-154963;22.06.2014;27.06.2014;Standard Class;AA-10645
CA-2017-130764;27.10.2017;28.10.2017;First Class;JO-15145
CA-2017-139311;11.08.2017;13.08.2017;First Class;SF-20965
CA-2017-124296;24.12.2017;28.12.2017;Standard Class;CS-12355
CA-2016-169957;26.09.2016;30.09.2016;Standard Class;SN-20710
US-2016-108777;12.12.2016;12.12.2016;Same Day;JM-15655
CA-2015-148859;28.12.2015;01.01.2016;Standard Class;FH-14350
CA-2014-110786;29.12.2014;02.01.2015;Standard Class;AJ-10795
CA-2015-137750;25.06.2015;30.06.2015;Standard Class;JF-15565
CA-2015-136378;02.04.2015;07.04.2015;Standard Class;CS-11845
CA-2017-100356;21.10.2017;25.10.2017;Standard Class;SP-20920
US-2015-166520;16.07.2015;19.07.2015;First Class;KE-16420
CA-2017-136350;24.06.2017;26.06.2017;Second Class;GA-14515
CA-2014-122931;29.09.2014;03.10.2014;Standard Class;SM-20950
CA-2014-163034;24.11.2014;28.11.2014;Standard Class;DK-12985
CA-2015-124058;20.11.2015;24.11.2015;Standard Class;LC-16885
CA-2016-129196;01.11.2016;07.11.2016;Standard Class;XP-21865
US-2015-138716;17.09.2015;20.09.2015;First Class;CS-11845
US-2016-122182;10.03.2016;14.03.2016;Standard Class;BD-11770
US-2014-130358;23.06.2014;26.06.2014;First Class;DL-13330
CA-2014-102673;01.11.2014;05.11.2014;Standard Class;KH-16630
CA-2016-145303;28.08.2016;31.08.2016;First Class;TP-21415
CA-2015-156104;06.12.2015;08.12.2015;Second Class;NP-18685
US-2015-164308;24.09.2015;27.09.2015;First Class;SC-20680
CA-2017-108112;15.11.2017;20.11.2017;Standard Class;DK-12895
CA-2015-100685;19.12.2015;21.12.2015;Second Class;SM-20950
CA-2015-165414;21.12.2015;24.12.2015;First Class;LS-17245
CA-2016-140417;25.09.2016;29.09.2016;Standard Class;KE-16420
US-2017-151316;24.06.2017;30.06.2017;Standard Class;MC-17635
CA-2017-163692;07.09.2017;09.09.2017;First Class;Dp-13240
CA-2016-111913;04.08.2016;06.08.2016;Second Class;LC-16930
US-2014-156559;19.08.2014;26.08.2014;Standard Class;LH-16900
CA-2016-161473;01.04.2016;05.04.2016;Standard Class;TB-21175
CA-2017-166576;16.05.2017;18.05.2017;First Class;JM-15865
CA-2015-102491;24.08.2015;28.08.2015;Standard Class;KW-16435
CA-2014-116904;23.09.2014;28.09.2014;Standard Class;SC-20095
US-2017-102288;19.06.2017;23.06.2017;Standard Class;ZC-21910
CA-2017-137456;21.12.2017;21.12.2017;Same Day;RB-19465
US-2017-155999;07.08.2017;13.08.2017;Standard Class;JK-15370
US-2016-148334;22.08.2016;26.08.2016;Standard Class;DD-13570
CA-2015-105599;07.09.2015;07.09.2015;Same Day;MC-17275
CA-2015-153717;25.12.2015;01.01.2016;Standard Class;DL-13495
CA-2015-116687;02.05.2015;07.05.2015;Standard Class;NC-18625
CA-2016-163573;24.11.2016;27.11.2016;First Class;AC-10450
CA-2015-153416;24.11.2015;29.11.2015;Standard Class;TS-21340
CA-2017-117394;04.09.2017;10.09.2017;Standard Class;MM-17920
CA-2017-133823;11.05.2017;12.05.2017;Same Day;LP-17080
CA-2014-127523;11.05.2014;18.05.2014;Standard Class;BG-11695
CA-2017-123239;27.07.2017;31.07.2017;Second Class;MG-18145
CA-2017-156769;06.05.2017;09.05.2017;First Class;GZ-14470
CA-2014-127299;19.09.2014;24.09.2014;Standard Class;JL-15835
CA-2015-121272;29.03.2015;04.04.2015;Standard Class;DO-13435
CA-2014-115336;18.11.2014;25.11.2014;Standard Class;AB-10600
CA-2015-111703;02.07.2015;09.07.2015;Standard Class;KB-16315
CA-2014-128839;08.09.2014;13.09.2014;Standard Class;TT-21070
CA-2017-105914;02.10.2017;08.10.2017;Standard Class;PV-18985
CA-2017-110926;19.11.2017;23.11.2017;Standard Class;DD-13570
CA-2016-117226;30.12.2016;01.01.2017;First Class;KD-16495
CA-2017-127313;01.12.2017;04.12.2017;First Class;RA-19285
